,Unnamed: 0,CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,lon,lat
7768,2464473,0,"FAMILY BIOCARE, LLC.",Pharmacists,PHARMACIST,Y,90106.0,2012.0,"PASADENA, TEXAS",-95.2091006,29.6910625
7769,42935,1,"MCKINSEY & COMPANY, INC. UNITED STATES",MANAGEMENT ANALYSTS,BUSINESS ANALYST (MANAGEMENT CONSULTANT),N,55972.8,2016.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7770,2423534,0,"COMPASSION INTERNATIONAL, INC.",General and Operations Managers,IPD PRODUCT MANAGER,Y,50107.0,2012.0,"COLORADO SPRINGS, COLORADO",-104.82136340000001,38.8338816
7771,50190,1,"A W MOBILE, INC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEACH ANALYST,N,67288.0,2016.0,"BETHPAGE, NEW YORK",-73.4820687,40.7442664
7772,1234669,1,PROMANTUS INC.,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,60445.0,2015.0,"CARY, NORTH CAROLINA",-78.78111690000001,35.791540000000005
7773,1336200,0,THE FLORIDA STATE UNIVERSITY,"Engineering Teachers, Postsecondary",VISITING INSTRUCTOR,Y,58865.0,2014.0,"TALLAHASSEE, FLORIDA",-84.2807329,30.4382559
7774,2344383,0,TEN24 LLC,"Computer Occupations, All Other*",SENIOR APPLICATION DEVELOPER,Y,77147.0,2012.0,"RALEIGH, NORTH CAROLINA",-78.6381787,35.7795897
7775,2966824,0,"TOTSY, INC.",Computer Systems Analysts,COMPUTER SYSTEMS ANALYST (PHP),Y,58906.0,2011.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7776,290624,0,"GLOBALLOGIC,INC.","SOFTWARE DEVELOPERS, APPLICATIONS",SENIOR SOFTWARE ENGINEER,Y,108139.0,2016.0,"ARLINGTON, VIRGINIA",-77.1067698,38.879969700000004
7777,2814204,0,GREYSTONE EQUITIES LLC,Accountants,ACCOUNTANT,Y,43409.6,2011.0,"SANTA MONICA, CALIFORNIA",-118.4911912,34.01945429999999
7778,1696801,1,CGI TECHNOLOGIES AND SOLUTIONS INC.,Computer Programmers,SYSTEMS SUPPORT EXPERT,Y,67059.0,2014.0,"MELVILLE, NEW YORK",-73.4151214,40.793432200000005
7779,1115449,1,MIAMI VALLEY HOSPITAL,OBSTETRICIANS AND GYNECOLOGISTS,OB/GYN RESIDENT,Y,50100.0,2015.0,"DAYTON, OHIO",-84.1916069,39.758947799999994
7780,1856296,1,ZYLOG SYSTEMS LIMITED,Computer Programmers,PROGRAMMER ANALYST,Y,46821.0,2013.0,"DETROIT, MICHIGAN",-83.0457538,42.331427000000005
7781,2383120,0,ASAY EXPORT-IMPORT TRADING & MANAGEMENT CORP,Purchasing Managers,PURCHASING MANAGER,N,86632.0,2012.0,"JUPITER, FLORIDA",-80.09420870000001,26.934224600000004
7782,1323891,0,FIRST REINSURANCE SERVICES CORP.,Insurance Underwriters,REINSURANCE UNDERWRITER,Y,36920.0,2014.0,"MIAMI, FLORIDA",-80.1917902,25.7616798
7783,1779863,0,"SERRAVIEW AMERICA, INC.",Chief Executives,GENERAL MANAGER,Y,160160.0,2014.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7784,2642751,1,INFOSYS LIMITED,Management Analysts,SENIOR PRACTICE LEAD - KNOWLEDGE SERVICES - US,Y,132829.0,2012.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7785,253977,1,SYSTIME COMPUTER CORPORATION,COMPUTER PROGRAMMERS,TECHNICAL LEADER,N,63482.0,2016.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
7786,47048,1,JINNY BEAUTY OF LOS ANGELES LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,39354.0,2016.0,"VERNON, CALIFORNIA",-118.230073,34.003903
7787,2164344,1,"SMART ENERGY DESIGN, INC.",Accountants and Auditors,ACCOUNTANT,Y,26728.0,2013.0,"TAMUNING, NA",144.7755192,13.4924875
7788,1058398,1,"ILLUMINA, INC.",BIOCHEMISTS AND BIOPHYSICISTS,"ASSOCIATE DIRECTOR, SCIENTIFIC RESEARCH",Y,114733.0,2015.0,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
7789,994513,1,PROCAL TECHNOLOGIES INC.,"COMPUTER OCCUPATIONS, ALL OTHER",PROJECT MANAGER,Y,73382.0,2015.0,"SIMI VALLEY, CALIFORNIA",-118.78148200000001,34.2694474
7790,1567468,1,"PROLIFICS APPLICATION SERVICES, INC.","Software Developers, Applications",TECHNICAL ARCHITECT,Y,57866.0,2014.0,"SOUTH JORDAN, UTAH",-111.929658,40.5621704
7791,715969,0,AMAZON CORPORATE LLC,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE DEVELOPMENT ENGINEER I,Y,81432.0,2015.0,"SEATTLE, WASHINGTON",-122.33207079999998,47.6062095
7792,2331342,0,"WABCO GROUP, INC.","Engineers, All Other",PROJECT ENGINEER,Y,55931.0,2012.0,"TROY, MICHIGAN",-83.1497751,42.6064095
7793,2810215,0,POYEE INC.,Logisticians,LOGISTICIAN,Y,43534.0,2011.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
7794,1571997,1,TATA CONSULTANCY SERVICES LIMITED,"Computer Occupations, All Other",SOFTWARE QUALITY ASSURANCE ENGINEER AND TESTER,Y,62566.0,2014.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7795,2235028,0,CHINA WHOLESALE INC,Accountants and Auditors,ACCOUNTANT,Y,43451.0,2012.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
7796,2669428,1,NATIONAL DIAMOND CORPORATION.,"Sales Representatives, Mechanical Equipment and Su",OVERSEAS SALES MARKETING MANAGER,Y,38896.0,2011.0,"DEERFIELD BEACH, FLORIDA",-80.0997657,26.318412300000002
7797,2790135,1,SAN FRANCISCO DEPT OF PUBLIC HEALTH,Medical and Public Health Social Workers,DISEASE CONTROL INVESTIGATOR,Y,55869.0,2011.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
7798,948530,1,"GC ENGINEERING, INC.","ENVIRONMENTAL SCIENTISTS AND SPECIALISTS,",STAFF ENGINEER,Y,47507.0,2015.0,"PEARLAND, TEXAS",-95.2860474,29.5635666
7799,2220221,0,"THE GREAT ATLANTIC & PACIFIC TEA COMPANY, INC.",Logisticians,"PROGRAM DIRECTOR, STORE ORDER AND INVENTORY OPTIMI",Y,176388160.0,2013.0,"MONTVALE, NEW JERSEY",-74.02291729999999,41.046763500000004
7800,2231859,0,"LARRY J. MORAY, DDS, MS, PA V",Administrative Services Managers,OFFICE MANAGER,N,59259.2,2012.0,"CHAPEL HILL, NORTH CAROLINA",-79.05584449999999,35.913199600000006
7801,738028,1,WEBJET MARKETING NORTH AMERICA LLC,MARKETING MANAGERS,MARKETING MANAGER,Y,63357.0,2015.0,"TAMPA, FLORIDA",-82.4571776,27.950575
7802,150056,1,"ATOS IT SOLUTIONS AND SERVICES, INC.",COMPUTER SYSTEMS ANALYSTS,LEAD CONSULTANT,Y,71906.0,2016.0,"ARLINGTON, TEXAS",-97.10806559999999,32.735687
7803,1385299,1,APPLE INC.,Graphic Designers,FONT DEVELOPMENT ENGINEER,Y,83554.0,2014.0,"CUPERTINO, CALIFORNIA",-122.03218229999999,37.322997799999996
7804,2312802,0,ALBERT EINSTEIN COLLEGE OF MEDICINE OF YESHIVA UNI,First-Line Supervisors of Office and Administrativ,STUDY COORDINATOR,Y,41168.4,2012.0,"BRONX, NEW YORK",-73.86482679999999,40.844781899999994
7805,1246186,1,CG-VAK SOFTWARE USA INC,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,Y,66518.0,2015.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
7806,2241274,0,LOTAS PATTON NEW YORK LTD.,Writers and Authors,COPYWRITER,Y,28610.0,2012.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7807,1213131,1,"CAPGEMINI AMERICA, INC.","SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",TEST ANALYST,Y,72300.0,2015.0,"PLYMOUTH MEETING, PENNSYLVANIA",-75.27434670000001,40.102331899999996
7808,657364,1,"PACIFIC DATA IMAGES, INC.",MULTIMEDIA ARTISTS AND ANIMATORS,ASSOCIATE EFFECTS ARTIST,Y,58427.2,2015.0,"REDWOOD CITY, CALIFORNIA",-122.2363548,37.4852152
7809,1882037,1,"QUALCOMM TECHNOLOGIES, INC.","Electronics Engineers, Except Computer",SENIOR SYSTEMS ENGINEER,Y,88878.4,2013.0,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
7810,286390,1,"AVNET, INC.","SOFTWARE DEVELOPERS, APPLICATIONS","CONSULTANT SR., TSA",Y,81182.0,2016.0,"AUSTIN, TEXAS",-97.7430608,30.267153000000004
7811,829394,1,"BOARDVANTAGE, INC.","COMPUTER OCCUPATIONS, ALL OTHER",QUALITY ASSURANCE ENGINEER,Y,57678.0,2015.0,"MENLO PARK, CALIFORNIA",-122.1817252,37.4529598
7812,2911562,1,AMERICAN REPROGRAPHICS COMPANY,Accountants,ACCOUNTANT,Y,43410.0,2011.0,"GLENDALE, CALIFORNIA",-118.255075,34.1425078
7813,2782125,0,"BELL HUDSON, LLC",Market Research Analysts,MARKET RESEARCH ANALYST,N,38064.0,2011.0,"LOS ANGELES, CALIFORNIA",-118.24368490000002,34.0522342
7814,2598103,0,RUBYS 3RD ST LLC,Chefs and Head Cooks,EXECUTIVE CHEF,Y,44450.0,2012.0,"LOS ANGELES, CALIFORNIA",-118.24368490000002,34.0522342
7815,17843,0,"MDS MAINTENANCE, LLC",CONSTRUCTION MANAGERS,PROJECT MANAGER/ENGINEER,Y,71282.0,2016.0,"DALLAS, TEXAS",-96.7969879,32.7766642
7816,2698301,1,"PACIFIC-GREEN INTEGRATED TECHNOLOGY, INC.",Engineering Managers,CHIEF ENGINEER,Y,59426.0,2011.0,"TAMUNING, NA",144.7755192,13.4924875
7817,544810,0,PHOCOS NORTH AMERICA INC,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER",ELECTRONICS ENGINEER II,N,58240.0,2016.0,"TUCSON, ARIZONA",-110.926479,32.2217429
7818,1735828,1,"GENESIS ELDERCARE REHABILITATION SERVICES, INC.",Speech-Language Pathologists,SPEECH-LANGUAGE PATHOLOGIST,Y,56867.2,2014.0,"MEDFORD, MASSACHUSETTS",-71.10616390000001,42.4184296
7819,1589227,1,"DATA S SOLUTIONS, LLC",Computer Programmers,PROGRAMMER ANALYST (JAVA),Y,50045.0,2014.0,"KING OF PRUSSIA, PENNSYLVANIA",-75.38355250000001,40.101285600000004
7820,1006929,0,EVERGREEN FINANCE PARTNERS LLC,ACCOUNTANTS AND AUDITORS,ACCOUNTING/BOOKEKEEPING,Y,55000.0,2015.0,"WASHINGTON, DISTRICT OF COLUMBIA",-77.03687070000001,38.9071923
7821,2524553,0,"U.S. REAL ESTATE SERVICES, INC.",Writers and Authors,COPYWRITER,Y,72000.0,2012.0,"LAKE FOREST, CALIFORNIA",-117.689218,33.6469661
7822,385141,0,"TIMEX GROUP USA, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",SENIOR/LEAD SYSTEMS ANALYST ERP,Y,105290.0,2016.0,"MIDDLEBURY, CONNECTICUT",-73.1276107,41.5278742
7823,2487275,1,"1 WAY SOLUTIONS, INC.",Computer Systems Analysts,.NET DEVELOPER,Y,54766.0,2012.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
7824,2564881,0,"SYNAPTICORE, LLC",Computer Programmers,PROGRAMMER ANALYST,Y,46488.0,2012.0,"KATY, TEXAS",-95.82439559999999,29.7857853
7825,525687,1,THE EMMES CORPORATION,STATISTICIANS,BIOSTATISTICIAN - LEVEL 2,Y,76482.0,2016.0,"ROCKVILLE, MARYLAND",-77.1527578,39.0839973
7826,2955728,1,MENTOR GRAPHICS CORPORATION,"Electronics Engineers, Except Computer",CALIBRE PRODUCT SPECIALIST (ENGINEER),Y,93746.0,2011.0,"FREMONT, CALIFORNIA",-121.98857190000001,37.548269700000006
7827,190942,1,EMPRO SYSTEMS LLC,COMPUTER SYSTEMS ANALYSTS,COGNOS DEVELOPER,N,59550.4,2016.0,"RICHMOND, VIRGINIA",-77.4360481,37.540724600000004
7828,1748076,1,"COMTEC CONSULTANTS, INC.",Computer Programmers,PROGRAMMER ANALYST,Y,72696.0,2014.0,"KENNER, LOUISIANA",-90.2417434,29.9940924
7829,2749533,0,"ICON TECHNOLOGIES, INC",Computer Programmers,PROGRAMMER ANALYST,Y,55432.0,2011.0,"STERLING, VIRGINIA",-77.4291298,39.006699299999994
7830,632919,0,SAINT PETERS UNIVERSITY HOSPITAL,"PHYSICIANS AND SURGEONS, ALL OTHER",MEDICAL RESIDENT - PGY2,N,53072.0,2016.0,"NEW BRUNSWICK, NEW JERSEY",-74.4518188,40.4862157
7831,2698757,0,NAPERVILLE DENTAL SPECIALISTS AND GENERAL ORAL HEA,"Dentists, All Other Specialists",PROSTHETIC DENTIST,Y,141876.8,2011.0,"NAPERVILLE, ILLINOIS",-88.15353520000001,41.7508391
7832,2014350,0,IGATE TECHNOLOGIES INC.,"Computer Occupations, All Other",BUSINESS ANALYST,Y,67850.0,2013.0,"ALPHARETTA, GEORGIA",-84.2940899,34.07537620000001
7833,2772910,1,"LHP SOFTWARE, LLC","Computer Software Engineers, Applications",SOFTWARE ENGINEER,Y,50960.0,2011.0,"COLUMBUS, INDIANA",-85.9213796,39.201440399999996
7834,2187678,0,PTN INC,Computer Programmers,LEAD IT PROGRAMMER,Y,46779.2,2013.0,"FRESNO, CALIFORNIA",-119.7725868,36.7468422
7835,1755631,1,TATA CONSULTANCY SERVICES LIMITED,"Computer Occupations, All Other",SOFTWARE TESTER,Y,54558.0,2014.0,"CHERRY HILL, NEW JERSEY",-75.0246312,39.926813
7836,2735929,1,"FOLEY MANAGEMENT INTERNATIONAL, INC.",Market Research Analysts,MARKETING ANALYST,Y,75712.0,2011.0,"NORTHFIELD, ILLINOIS",-87.7808967,42.09975
7837,2377253,0,SALISBURY ELECTRICAL SAFETY LLC.,Financial Analysts,ACCOUNTING ANALYST,Y,51400.0,2012.0,"BOLINGBROOK, ILLINOIS",-88.0683955,41.6986416
7838,2836651,0,BRADFORD PRODUCTS LLC,Commercial and Industrial Designers,COMMERCIAL DESIGNER,Y,89724.0,2011.0,"WILMINGTON, NORTH CAROLINA",-77.9447102,34.2257255
7839,1146165,1,INFOSYS LIMITED,"COMPUTER OCCUPATIONS, ALL OTHER",TECHNOLOGY ARCHITECT - US,Y,63357.0,2015.0,"BRENTWOOD, TENNESSEE",-86.7827772,36.0331164
7840,2133046,1,TATA CONSULTANCY SERVICES LIMITED,"Information Security Analysts, Web Developers, and",WEB DEVELOPER,Y,58344.0,2013.0,"LOUISVILLE, KENTUCKY",-85.7584557,38.252664700000004
7841,1855255,1,SAPVIX INC,Computer Systems Analysts,PROGRAMMER ANALYST,Y,58760.0,2013.0,"DOYLESTOWN, PENNSYLVANIA",-75.1298939,40.310106299999994
7842,495181,1,POPULUS GROUP LLC,"COMPUTER OCCUPATIONS, ALL OTHER",SOFTWARE QUALITY ASSURANCE ENGINEER,Y,101899.2,2016.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7843,1926791,1,LATENTVIEW ANALYTICS CORPORATION,Operations Research Analysts,ANALYST,Y,62982.0,2013.0,"SAN JOSE, CALIFORNIA",-121.88632859999998,37.338208200000004
7844,2903493,0,"TAKE SOLUTIONS, INC",Computer Programmers,PROGRAMMER ANALYST,Y,62795.0,2011.0,"SAN RAMON, CALIFORNIA",-121.9780153,37.7799273
7845,342327,1,"AL JAZEERA INTERNATIONAL (USA), INC.","SOFTWARE DEVELOPERS, APPLICATIONS",DEVELOPER,Y,76107.0,2016.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
7846,353510,1,MYTHRI CONSULTING LLC,"SOFTWARE DEVELOPERS, APPLICATIONS",PROGRAMMER ANALYST,N,65042.0,2016.0,"PLANO, TEXAS",-96.6988856,33.0198431
7847,2688553,0,NATIONAL STUDENT CLEARINGHOUSE,Training and Development Managers,APPLICATION DEVELOPMENT MANAGER,Y,88774.0,2011.0,"HERNDON, VIRGINIA",-77.38609759999999,38.9695545
7848,2748478,0,SAINT PETER'S UNIVERSITY HOSPITAL,Physician Assistants,MEDICAL RESIDENT,Y,50848.0,2011.0,"NEW BRUNSWICK, NEW JERSEY",-74.4518188,40.4862157
7849,1816072,1,LOCAL RESPONSE INC,Market Research Analysts and Marketing Specialists,DIGITAL MEDIA MARKETING STRATEGIST,Y,60445.0,2013.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7850,1310400,0,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",Biochemists and Biophysicists,POSTDOCTORAL SCHOLAR,Y,49884.0,2014.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
7851,1458844,1,CHINESE OVERSEAS MARKETING SERVICE CORPORATION,Market Research Analysts and Marketing Specialists,BUSINESS DEVELOPMENT SPECIALIST,N,35776.0,2014.0,"ROSEMEAD, CALIFORNIA",-118.072846,34.0805651
7852,1851912,1,INFOSYS LIMITED,Computer Systems Analysts,LEAD CONSULTANT - US,Y,77958.4,2013.0,"FOLSOM, CALIFORNIA",-121.17605829999998,38.6779591
7853,2485395,0,"ENGINEERING & INSPECTION SERVICES, LLC",Mechanical Engineers,CORROSION MATERIAL ENGINEER,Y,107993.6,2012.0,"METAIRIE, LOUISIANA",-90.1528519,29.984092200000003
7854,2065049,1,SENSITECH INC.,"Business Operations Specialists, All Other",PROGRAM SUPPORT SPECIALIST,Y,47466.0,2013.0,"BEVERLY, MASSACHUSETTS",-70.880049,42.5584283
7855,2663352,0,"CHARLOTTE BISTRO, INC.",Financial Analysts,FINANCIAL ANALYST,N,48027.2,2011.0,"CORAL GABLES, FLORIDA",-80.2683838,25.72149
7856,1956182,1,TATA CONSULTANCY SERVICES LIMITED,Computer Programmers,COMPUTER PROGRAMMER,Y,52957.0,2013.0,"PITTSBURGH, PENNSYLVANIA",-79.9958864,40.440624799999995
7857,2320847,1,RESEARCH TRIANGLE INSTITUTE,Economists,RESEARCH ECONOMIST 3,Y,83824.0,2012.0,"GERMANTOWN, MARYLAND",-77.2716502,39.173162100000006
7858,2519347,0,CAPGEMINI US LLC,Computer Programmers,SENIOR CONSULTANT,Y,62462.0,2012.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
7859,1194267,1,SRISYS INC,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,58136.0,2015.0,"WEST CHESTER, OHIO",-84.41726659999999,39.332126200000005
7860,1722856,1,"FINSOFT CONSULTANTS, INC.",Computer Systems Analysts,PROGRAMMER ANALYST,Y,83346.0,2014.0,"FRAMINGHAM, MASSACHUSETTS",-71.4161565,42.279286
7861,2999256,1,UNIVERSITY OF COLORADO,"Biological Scientists, All Other",POSTDOCTORAL FELLOW,Y,37336.0,2011.0,"AURORA, COLORADO",-104.8319195,39.729431899999994
7862,1423662,0,"INTEGRIS HEALTH, INC.","Internists, General",HOSPITALIST PHYSICIAN (INTERNAL MEDICINE),Y,166400.0,2014.0,"OKLAHOMA CITY, OKLAHOMA",-97.5164276,35.4675602
7863,2809936,0,THE THE HOUSING ENTERPRISES,Architectural and Civil Drafters,ARCHITECT,Y,52700.0,2011.0,"CORAL GABLES, FLORIDA",-80.2683838,25.72149
7864,326992,1,HARPRO TECH INC,"SOFTWARE DEVELOPERS, APPLICATIONS",QUALITY ASSURANCE ANALYST,Y,72010.0,2016.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
7865,2644193,1,"NOVATEL WIRELESS, INC.","Computer Software Engineers, Applications",SENIOR SYSTEMS ANALYST,Y,95597.0,2011.0,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
7866,2881785,0,BILINGUAL EDUCATORS,"Foreign Language and Literature Teachers, Postseco",FOREIGN LANGUAGE TEACHER (SPANISH),N,35776.0,2011.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
7867,2616315,1,"FIREEYE, INC.","Software Developers, Applications",SR. STAFF ENGINEER,Y,133328.0,2012.0,"MILPITAS, CALIFORNIA",-121.8995741,37.4323341
7868,2073624,0,QUEENS COLLEGE OF THE CITY UNIVERSITY OF NEW YORK,"Postsecondary Teachers, All Other",IT ASSOCIATE,Y,60417.0,2013.0,"FLUSHING, NEW YORK",-73.833079,40.767498700000004
7869,2319818,1,"HH MEDSTAR HEALTH, INC.","Physicians and Surgeons, All Other",MEDICAL RESIDENT,Y,52273.0,2012.0,"BALTIMORE, MARYLAND",-76.6121893,39.2903848
7870,448311,0,ROBERT BOSCH LLC,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,APPLICATIONS SYSTEMS ANALYST,Y,80101.0,2016.0,"MT. PROSPECT, ILLINOIS",-87.9372908,42.066416700000005
7871,1773231,0,BJTJ BRANDS LLC.,Fashion Designers,FASHION DESIGNER,Y,41516.8,2014.0,"FORT LEE, NEW JERSEY",-73.9701381,40.8509333
7872,1778154,1,LODESTAR SYSTEMS INC,Computer Systems Analysts,COMPUTER SYSTEMS ANALYST,Y,74297.6,2014.0,"BEAVERTON, OREGON",-122.8037102,45.487062
7873,502316,0,WIPRO LIMITED,"COMPUTER OCCUPATIONS, ALL OTHER",PROJECT MANAGER,Y,72696.0,2016.0,"CINCINNATI, OHIO",-84.5120196,39.103118200000004
7874,1585140,1,AMAZON CORPORATE LLC,Computer Systems Analysts,SYSTEM ADMINISTRATOR/ENGINEER II,Y,82930.0,2014.0,"HERNDON, VIRGINIA",-77.38609759999999,38.9695545
7875,2606968,1,VERIZON DATA SERVICES LLC,"Software Developers, Applications",LEAD SYSTEMS CONSULTANT-SYSTEMS ANALYSIS & PROGRAM,Y,103501.0,2012.0,"ASHBURN, VIRGINIA",-77.4874416,39.0437567
7876,1349494,1,IBM INDIA PRIVATE LTD,Computer Programmers,APPLICATION DEVELOPER,Y,62046.0,2014.0,"FOLSOM, CALIFORNIA",-121.17605829999998,38.6779591
7877,1395044,1,NATIONAL FINANCIAL LLC,Network and Computer Systems Administrators,PRINCIPAL SYSTEMS ADMINISTRATOR,Y,84323.0,2014.0,"DURHAM, NORTH CAROLINA",-78.898619,35.99403289999999
7878,2666097,0,"RENCO ELECTRONICS, INC.",Electrical and Electronic Engineering Technicians,DESIGN ENGINEER,Y,35901.0,2011.0,"ROCKLEDGE, FLORIDA",-80.7269854,28.3164498
7879,1159137,0,LARSEN & TOUBRO INFOTECH LIMITED,"COMPUTER OCCUPATIONS, ALL OTHER",IT PROJECT MANAGER,Y,85404.0,2015.0,"COSTA MESA, CALIFORNIA",-117.9186689,33.6411316
7880,2021840,0,"SIBER ENTERPRISE GROUP, INC.",Management Analysts,MANAGEMENT ANALYST,N,78332.8,2013.0,"FAIRFAX, VIRGINIA",-77.3063733,38.8462236
7881,850817,1,"MARKETO, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE ENGINEER,Y,73923.0,2015.0,"SAN MATEO, CALIFORNIA",-122.32552539999999,37.562991700000005
7882,396805,1,"SYNECHRON, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",LEAD - TECHNOLOGY,Y,72322.0,2016.0,"NASHVILLE, TENNESSEE",-86.78160159999999,36.1626638
7883,163018,1,"TIBCO SOFTWARE, INC.",COMPUTER SYSTEMS ANALYSTS,SENIOR SUPPORT ENGINEER,Y,87526.0,2016.0,"ARLINGTON, TEXAS",-97.10806559999999,32.735687
7884,942901,1,"NOBLE CONSULTING GROUP, LLC.",NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,SYSTEMS ADMINISTRATOR,Y,48901.0,2015.0,"TALLAHASSEE, FLORIDA",-84.2807329,30.4382559
7885,548166,1,"QUALCOMM TECHNOLOGIES, INC.","ELECTRONICS ENGINEERS, EXCEPT COMPUTER",HARDWARE ENGINEER,Y,84926.0,2016.0,"IRVINE, CALIFORNIA",-117.79469420000001,33.6839473
7886,2987212,0,HOUSTON-GALVESTON AREA COUNCIL,Urban and Regional Planners,GIS ANALYST,Y,45178.0,2011.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
7887,1548751,0,"CRISPIN PORTER & BOGUSKY, LLC","Software Developers, Applications",INTERACTIVE DEVELOPER,Y,82300.0,2014.0,"BOULDER, COLORADO",-105.2705456,40.0149856
7888,2711820,1,"ACS STATE HEALTHCARE, LLC",Computer Systems Analysts,INFORMATION MANAGEMENT SENIOR SPECIALIST,Y,69576.0,2011.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
7889,2923086,0,EXPERT HAIRWIGS LLC,Graphic Designers,GRAPHIC DESIGNER,N,30576.0,2011.0,"AVENEL, NEW JERSEY",-74.2851469,40.5803818
7890,2626694,0,INFOSYS LIMITED,"Computer Occupations, All Other*",SENIOR PROJECT MANAGER - US,Y,92768.0,2012.0,"COLUMBUS, OHIO",-82.9987942,39.9611755
7891,2121290,0,"CAPITAL ONE SERVICES, LLC","Software Developers, Applications",SENIOR APPLICATION DEVELOPER,Y,82900.0,2013.0,"PLANO, TEXAS",-96.6988856,33.0198431
7892,1263126,0,DIGSILENT AMERICAS LLC,ELECTRICAL ENGINEERS,SENIOR ENGINEER,Y,65478.0,2015.0,"AUSTIN, TEXAS",-97.7430608,30.267153000000004
7893,2194983,1,"HCL AMERICA, INC.",Computer Systems Analysts,SYSTEMS ANALYST - II,Y,61360.0,2013.0,"CORAOPOLIS, PENNSYLVANIA",-80.1667247,40.5184013
7894,2891120,1,WESTINGHOUSE ELECTRIC COMPANY LLC,Mechanical Engineers,PRINCIPAL ENGINEER,Y,77189.0,2011.0,"CRANBERRY TOWNSHIP, PENNSYLVANIA",-80.10713790000001,40.6849626
7895,2236251,1,"SYNECHRON, INC.",Computer Systems Analysts,PROGRAMMER ANALYST,Y,68300.0,2012.0,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
7896,2262946,0,OBARA CORPORATION USA,Market Research Analysts and Marketing Specialists,MARKET DEVELOPMENT SPECIALIST,Y,37648.0,2012.0,"ERLANGER, KENTUCKY",-84.60077729999999,39.0167275
7897,2432961,1,"AVAIL HOME HEALTH SERVICES, LLC",Medical and Health Services Managers,CASE MANAGER,Y,55286.0,2012.0,"DALLAS, TEXAS",-96.7969879,32.7766642
7898,779920,1,IGATE TECHNOLOGIES INC.,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEM ANALYST,Y,79102.0,2015.0,"ISELIN, NEW JERSEY",-74.3223703,40.5753817
7899,2677711,1,ALTERA CORPORATION,"Computer Software Engineers, Systems Software","SOFTWARE ENGINEER, MTS",Y,122713.0,2011.0,"SAN JOSE, CALIFORNIA",-121.88632859999998,37.338208200000004
7900,1614653,1,"AXIS, INC.",Mechanical Engineers,FINITE ELEMENT ANALYSIS ENGINEER,Y,79400.0,2014.0,"MOSSVILLE, ILLINOIS",-89.56794740000001,40.8171184
7901,2878083,1,"SUN PHARMACEUTICAL INDUSTRIES, INC.",Chemists,INSPECTOR - QUALITY ASSURANCE,Y,49733.0,2011.0,"CRANBURY, NEW JERSEY",-74.511172,40.3025907
7902,955059,1,LINKEDIN CORPORATION,COMPUTER SYSTEMS ANALYSTS,SENIOR SITE RELIABILITY ENGINEER,Y,122762.0,2015.0,"MOUNTAIN VIEW, CALIFORNIA",-122.08385109999999,37.3860517
